"營利事業統一編號","公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址",,"董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址",,,,,,,,,,,,,,,,,,
"28684877","6472","保瑞藥業股份有限公司","保瑞","生技醫療業","－","台北市內湖區瑞光路26巷36弄2號6樓",,"盛保熙","盛保熙","陳世民","副總經理","王錦菊","(02)27901555","2007/06/12","2023/12/19","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1014901280,101490128,0,0,"合併","每半會計年度","董事會","台新綜合證券股份有限公司","(02)25048125","104台北市中山區建國北路一段96號B1","安永聯合會計師事務所","胡子仁","洪國森","Bora","6F., No. 2, Aly. 36, Ln. 26, Ruiguang Rd.Neihu Dist., Taipei City 114, Taiwan","(02)27906595","public01@bora-corp.com","https://bora-corp.com/","王錦菊","財務長","(02)27901555","public01@bora-corp.com","https://www.bora-corp.com/tw/investors/stakeholders/stakeholder_communication",
"28580346","6477","安集科技股份有限公司","安集","光電業","－","台南市安南區科技五路19號",,"黃國棟","許家榮","林婉玲","特別助理","張又菁","06-5105988","2007/02/13","2016/06/21","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1237824680,123782468,0,0,"合併","每年","董事會","福邦證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","安永聯合會計師事務所","黃世杰","胡子仁","Anji","No. 19 Keji 5 Th Rd., Annan DistrictTainan 709, Taiwan","06-5105989","anjitek@anjitek.com","http://www.anjitek.com","林婉玲","特別助理","06-5105988","winnie@anjitek.com","http://www.anjitek.com/index.php?option=module&lang=cht&task=pageinfo&id=410&index=1",
"25064206","6482","弘煜科技事業股份有限公司","弘煜科","文化創意業","－","台中市臺灣大道二段186號15樓之2",,"洪而立","洪而立","劉素幸","協理","劉昱昌","04-2322-2886","2009/11/05","2016/06/13","新台幣",,,,,,,,,,,,,,,,,"10.0000元",216927760,21692776,0,0,"合併","每年","股東會","富邦綜合證券(股)公司股務代理部","(02)2361-1300","100台北市中正區許昌街17號11樓","安侯建業聯合會計師事務所","陳燕慧","郭士華","FUN YOURS","15F.,NO.186 Sec.2,Taiwan Blvd.,Taichung,Taiwan","04-2322-2971","public@fy.com.tw","www.fy.com.tw","劉素幸","協理","04-23222886","susan@fy.com.tw","http://fy.com.tw/investors/investors_1.htm",
"28927852","6485","點序科技股份有限公司","點序","半導體業","－","新竹市公道五路二段83號7F-1",,"劉坤旺","劉坤旺","陳美智","處長","吳佩芬","03-5736032","2008/02/13","2015/11/17","新台幣",,,,,,,,,,,,,,,,,"10.0000元",446760080,44676008,2175000,0,"合併","每年","股東會","元大證券股份有限公司股務代理部","(02)2586-5859","台北市大同區承德路三段210號B1","勤業眾信聯合會計師事務所","方蘇立","葉東煇","ASolid","7F.-1, No.83, Sec. 2, Gongdao 5th Rd.,Hsinchu City 300, Taiwan (R.O.C.)","03-5736300","IR@asolid-tek.com","www.asolid-tek.com","陳美智","處長","03-5736032","IR@asolid-tek.com","www.asolid-tek.com",
"80192260","6486","互動國際數位股份有限公司","互動","通信網路業","－","新北市五股區五工五路三十八之一號",,"黃文芳","劉美蘭","陳美琪","副總經理","吳耀庭","(02)2298-3456","2003/05/14","2016/09/13","新台幣",,,,,,,,,,,,,,,,,"10.0000元",476856800,47685680,0,0,"合併","每年","董事會","富邦綜合證券股份有限公司","(02)2361-1300","台北市中正區許昌街十七號十一樓","安侯建業聯合會計師事務所","黃明宏","張惠貞","IDT","No.38-1,Wugong 5th Rd.,Wugu District,New Taipei City,Taiwan,R.O.C.","(02)2299-0399","invest@idtech.com.tw","http://www.idtech.com.tw/","陳美琪","副總經理","(02)2298-3456","invest@idtech.com.tw","https://www.idtech.com.tw/stakeholder",
"28113286","6488","環球晶圓股份有限公司","環球晶","半導體業","－","新竹科學園區新竹市工業東二路八號",,"徐秀蘭","Mark England","彭欣瑜","總經理室特別助理","何禧樂","03-5772255","2011/10/18","2015/09/25","新台幣",,,,,,,,,,,,,,,,,"10.0000元",4781137250,478113725,0,0,"合併","每半會計年度","董事會","元大證券(股)公司股務代理部","02-2586-5859","台北市承德路三段210號B1樓","安侯建業聯合會計師事務所","黃泳華","吳俊源","GWC","No. 8. Industrial East Road 2, Hsinchu Science Park, Taiwan, R.O.C.Taiwan R.O.C","03-5781706","GWCIR@sas-globalwafers.com","http://www.sas-globalwafers.com","彭欣瑜","發言人","03-5772255","GWCIR@sas-globalwafers.com","http://www.sas-globalwafers.com",
"25021158","6491","晶碩光學股份有限公司","晶碩","生技醫療業","－","桃園市龜山區興業街5號2樓之1",,"郭明棟","楊德勝","王景祥","財會處資深處長","李國安","03-3298808","2009/08/26","2019/10/07","新台幣",,,,,,,,,,,,,,,,,"10.0000元",780000000,78000000,0,0,"合併","每年","董事會","凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段2號5樓","安永聯合會計師事務所","張志銘","郭紹彬","PEGAVISION","No. 5, Shing Yeh St. Kwei Shan Dist.Taoyuan City 333, Taiwan (R.O.C.)","03-3298897","ir@pegavision.com","http://www.pegavision.com","彭威捷","財會處經理","03-3298808","ir@pegavision.com","http://www.pegavision.com.tw/cht_index.html",
"54021973","6492","生華生物科技股份有限公司","生華科","生技醫療業","－","新北市新店區北新路3段225號10樓",,"胡定吾","黃金鼎","張小萍","副總經理兼財務長","羅小惠","(02)89119856","2012/11/16","2017/04/24","新台幣",,,,,,,,,,,,,,,,,"10.0000元",897436200,89743620,0,0,"合併","每年","股東會","永豐金證券(股)公司股務代理部","(02)23816288","台北市博愛路17號3樓","資誠聯合會計師事務所","游淑芬","鄧聖偉","SH","10F., No. 225, Sec. 3, Peihsin Rd., Hsintien Dist.,New Taipei City, Taiwan","(02)89119956","service@senhwabiosciences.com","http://www.senhwabio.com/","張怡芬","總經理室行政協理","02-89119856#112","gwenchang@senhwabio.com","http://www.senhwabio.com/tw/stakeholders",
"28509490","6494","九齊科技股份有限公司","九齊","半導體業","－","新竹市水利路81號7樓之1",,"陳建隆","陳建隆","黃英傑","資深經理","汪乃儀","03-5169077","2006/10/30","2016/05/09","新台幣",,,,,,,,,,,,,,,,,"10.0000元",315596900,31559690,0,0,"合併","每年","董事會","群益金鼎證券股份有限公司","02-27035000","台北市大安區敦化南路二段97號B2","勤業眾信聯合會計師事務所","劉書琳","張至誼","Nyquest","7F-1, No.81, Shuilli  RoadHsinchu, Taiwan, R.O.C.","03-5169076","ir@nyquest.com.tw","www.nyquest.com.tw","汪乃儀","管理部處長","(03)5169077","ir@nyquest.com.tw","www.nyquest.com.tw/investors3.asp",
"23024594","6496","科懋生物科技股份有限公司","科懋","生技醫療業","－","台北市南港區忠孝東路七段508號5樓",,"陳澤民","陳澤民","陳銘策","財務會計處處長","陳佳琳","(02)2655-7568","1988/07/21","2016/01/07","新台幣",,,,,,,,,,,,,,,,,"10.0000元",477918630,47791863,0,0,"合併","每年","股東會","元富證券股份有限公司股務代理部","(02)2768-6668","台北市光復北路11巷35號B1","安侯建業聯合會計師事務所","黃柏淑","王勇勝","Excelsior","5F, No. 508, Sec. 7, Zhongxiao E. Rd., Nangang Dist.Taipei City 115011, Taiwan","(02)2655-7916","ir@excelsiorgroup.com.tw","http://www.excelsiorgroup.com.tw","陳銘策","財務會計處處長","0965716496","ir@excelsiorgroup.com.tw","http://www.excelsiorgroup.com.tw/Stakeholders.aspx",
"54150856","6499","益安生醫股份有限公司","益安","生技醫療業","－","台北市士林區後港街116號7F",,"張有德","張有德","陳靖宜","副總經理","黃惠靖","02-28816686","2012/12/22","2016/07/27","新台幣",,,,,,,,,,,,,,,,,"10.0000元",922448930,92244893,0,0,"合併","每年","董事會","群益金鼎證券股份有限公司","02-27023999","台北市大安區敦化南路2段97號B2","資誠聯合會計師事務所","周筱姿","梁華玲","Medeon","7F., No.116, Hougang St., Shilin Dist.Taipei City 111, Taiwan","02-28816907","IR@medeonbio.com","www.medeonbiodesign.com","陳靖宜","副總經理","02-28816686","IR@medeonbio.com","www.medeonbiodesign.com",
"75989858","6504","南六企業股份有限公司","南六","其他","－","高雄市燕巢區角宿里四林路699號",,"黃世鐘","黃世鐘","張三華","副總經理","陳士玄","07-6116616","1978/12/01","2013/05/07","新台幣",,,,,,,,,,,,,,,,,"10.0000元",726000000,72600000,0,0,"合併","每年","股東會","元大證券股務代理部","02-25865859","台北市承德路三段210號B1","資誠聯合會計師事務所","林姿妤","田中玉","NAN LIU　　","No.699 Silin Road, Yanchao District,　　KAOHSIUNG,TAIWAN, R.O.C.","07-6168938","jin@nanliugroup.com","www.e-nonwoven.com.tw","莊春金","經理","07-6116616","jin@nanliugroup.com","http://www.e-nonwoven.com.tw/stakeholder.php",
"86522210","6505","台塑石化股份有限公司","台塑化","油電燃氣業","－","台北市內湖區南京東路六段380號(A2棟)4樓",,"陳?郎","曹明","林克彥","執行副總經理","蔡健堂","(02)2712-2211","1992/04/06","2003/12/26","新台幣",,,,,,,,,,,,,,,,,"10.0000元",95259596520,9525959652,0,0,"合併","每年","董事會","本公司股務組","(02)2718-9898","台北市內湖區南京東路六段380號10樓","安永聯合會計師事務所","張正道","黃建澤","FPCC","201,TUNG HWA NORTH ROADTAIPEI TAIWAN","(02)2712-3590","fpccir@fpcc.com.tw","WWW.FPCC.COM.TW","藍筱湄","資深管理師","(02)2712-2211","fpccir@fpcc.com.tw","http://www.fpcc.com.tw/tw/corporate/stakeholder",
"23531297","6506","雙邦實業股份有限公司","雙邦","紡織纖維","－","南投縣南投市南崗工業區永興路3號",,"張崇棠","許瑜娟","許瑜娟","總經理","林敏珠","049-2257450","1989/11/17","2011/05/03","新台幣",,,,,,,,,,,,,,,,,"10.0000元",823608260,82360826,0,0,"合併","每年","董事會","群益金鼎證券股份有限公司","02-27023999","台北市敦化南路二段97號B2","維揚聯合會計師事務所","柯俊禎","林惠芬","SBI　　","NO.3, Yongsing Road, Nantou City,　　Nantou County 540, Taiwan, R. O. C.","049-2257436","contact@sbinet.com.tw","http://www.shuang-bang.com","林敏珠","財務主管","049-2257450#301","nitalin@sbinet.com.tw","http://www.shuang-bang.com/stake.html",
"69546202","6508","惠光股份有限公司","惠光","農業科技","－","台南市麻豆區麻佳路一段259號",,"陳冠華","陳冠華","朱秋碧","副總經理","黃叔眉","06-5702181","1965/12/17","2004/03/22","新台幣",,,,,,,,,,,,,,,,,"10.0000元",865388640,86538864,0,0,"合併","每年","董事會","永豐金證券股務代理部","02-23816288","台北市中正區博愛路17號3樓","資誠聯合會計師事務所","徐惠榆","葉芳婷","HKC　　","259 Section 1 Majia Road, MadouTainan , Taiwan","06-5700065","anita@huikwang.com","http://www.huikwang.com/index.php?c=index","朱秋碧","副總經理","06-5702181分機218","anita@huikwang.com","http://www.huikwang.com/index.php?c=index",
"04243562","6509","聚和國際股份有限公司","聚和","化學工業","－","高雄市大寮區潮寮里華東路28號",,"郭聰田","郭聰田","鄭仲生","執行副總","于雯慧","07-7887600","1975/02/07","2004/04/12","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1734903260,173490326,0,0,"合併","每年","董事會","中國信託商業銀行代理部","02-6636-5566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","吳秋燕","許凱甯","HOPAX　","NO.28, HUA DONG ROAD, DALIAO, KAOHSIUNG 83162, TAIWAN　Kaohsiung ,Taiwan　","07-7875853","investor@hopax.com.tw","www.hopax.com","鄭仲生","執行副總","07-7887600","investor@hopax.com.tw","https://www.hopax.com/zh-tw/investor/overview",
"27879121","6510","中華精測科技股份有限公司","精測","半導體業","－","桃園巿平鎮區工業三路15號",,"馬宏燦","黃水可","黃水可","總經理","許憶萍","(03)4691234","2005/08/26","2016/03/24","新台幣",,,,,,,,,,,,,,,,,"10.0000元",327890220,32789022,0,0,"合併","每年","股東會","台新證券股務代理部","(02)25048125","10489台北市建國北路一段96號B1","資誠聯合會計師事務所","劉倩瑜","李典易","CHPT","15 Gongye 3rd Road, Pingjhen Dist,Taoyuan City 324, Taiwan, R.O.C","(03)4693119","chpt@chpt.com","http://www.chpt.com","曾婷芝","主任管理師","(03)4691234","investor@chpt.com","http://www.chpt.com",
"28133327","6512","啟發電子股份有限公司","啟發電","其他電子業","－","新竹縣竹北市復興一街251號5樓之1",,"張鈺欽","張鈺欽","吳佳芳","協理","葉向林","03-6681958","2006/03/28","2016/03/25","新台幣",,,,,,,,,,,,,,,,,"10.0000元",250000000,25000000,0,0,"合併","每年","股東會","兆豐證券股份有限公司","02-33930898","台北市忠孝東路二段95號1樓","勤業眾信聯合會計師事務所","林政治","葉東煇","GoMax","5F.-1, No.251, Fuxing 1st St., Zhubei City30271 Hsinchu , Taiwan (R.O.C.)","03-6681908","IR@gomax-electronics.com.tw","http://www.gomax-electronics.com.tw/","吳佳芳","協理","0965-186512","IR@gomax-electronics.com.tw","http://www.gomax-electronics.com.tw/",
"42332136","6514","芮特科技股份有限公司","芮特-KY","通信網路業","KY","基隆市七堵區工建路1號2樓",,"陳淑敏","吳東義","吳東義","總經理","劉若涵","(02)24516514","2014/08/18","2015/12/02","新台幣",,,,,,,,,,,,,,,,,"10.0000元",300153820,30015382,0,0,"合併","每年","董事會","中國信託商業銀行代理部","(02)66365566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","黃秀椿","莊碧玉","RTI","2F No.1 Gongjian Road, Cidu DistrictKeelung City, Taiwan 206","(02)24527722","invest@rt-inc.com","www.rt-inc.com","吳東義","總經理","(02)24516514","invest@rt-inc.com","www.rt-inc.com",
"13145774","6515","穎崴科技股份有限公司","穎崴","半導體業","－","高雄市楠梓區創意南路68號",,"王嘉煌","王嘉煌","陳紹焜","資深副總經理","李振昆","07-3610999","2001/04/10","2021/01/20","新台幣",,,,,,,,,,,,,,,,,"10.0000元",347691200,34769120,0,0,"合併","每年","董事會","元大證券股份有限公司股務代理部","02-2586-5859","台北市承德路三段210號B1","安侯建業聯合會計師事務所","許振隆","曾國禓","WinWay","No. 68, Chuangyi S. Rd.Kaohsiung City 81156, Taiwan (R.O.C.)","07-3610099","0","https://www.winwayglobal.com/","余茂","專案經理","07-3610999","mao.yu@winwayglobal.com","https://www.winwayglobal.com/",
"28835663","6516","勤崴國際科技股份有限公司","勤崴國際","資訊服務業","－","台北市中正區羅斯福路二段100號4樓",,"柯應鴻","黃晟中","黃晟中","總經理","蔡明祝","(02)2363-5445","2007/12/26","2019/05/06","新台幣",,,,,,,,,,,,,,,,,"10.0000元",512472120,51247212,0,0,"個別","每年","股東會","元大證券(股)公司","(02)2586-5859","台北市承德路三段210 號地下一樓","勤業眾信聯合會計師事務所","高逸欣","江美艷","KINGWAY","4F.,No 100, Sec 2, Roosevelt Rd.,Taipei City 100, Taiwan. R.O.C","(02)2363-5497","i_service@kingwaytek.com","www.kingwaytek.com","蔡明祝","協理","(02)2363-5445#168","i_service@kingwaytek.com","www.kingwaytek.com",
"55174031","6517","保勝光學股份有限公司","保勝光學","光電業","－","台中市潭子區建國路14號",,"方幼玲","葉霖松","黃雅蓉","財會主管","廖惠蘭","04-25320168","1970/07/30","2022/12/15","新台幣",,,,,,,,,,,,,,,,,"10.0000元",305790530,30579053,0,0,"合併","每年","股東會","凱基證券股份有限公司","0223892999","10044台北市中正區重慶南路一段2號5樓","勤業眾信聯合會計師事務所","呂宜真","張至誼","BASO","14,Chien-Kuo Road,Taichung Export Processing ZoneTantzu,Taichung,Taiwan","04-25332501","Investor@baso.com.tw","http://www.baso.com.tw","黃雅蓉","財會主管","04-25320168","Investor@baso.com.tw","http://www.baso.com.tw/cht/investor1.aspx",
"80167706","6523","達爾膚生醫科技股份有限公司","達爾膚","生技醫療業","－","台北市中山區南京東路三段70號13樓",,"達爾膚投資控股股份有限公司代表人吳奕叡","吳奕叡","林昱慧","財務長","吳奕叡","(02)2517-9888","2003/03/10","2016/06/16","新台幣",,,,,,,,,,,,,,,,,"10.0000元",450476250,45047625,0,0,"合併","每季","董事會","中國信託商業銀行(股)公司代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","資誠聯合會計師事務所","于智帆","葉翠苗","DR.WU","13F., No. 70, Sec. 3, Nanjing E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan, R.O.C.","(02)2517-8333","ir@drwu.com","http://www.drwu.com","林昱慧","財務長","(02)2517-9888","ir@drwu.com","https://www.drwu.com/pages/investor",
"49791260","6525","捷敏股份有限公司","捷敏-KY","半導體業","KY","新北市中和區橋安街35號10樓",,"鄭祝良","湯彥鏘","王瑞萍","財務部協理","吳俊璟","02-2248-0680","1998/04/17","2016/04/12","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1290473840,129047384,0,0,"合併","每年","董事會","元大證券股份有限公司股務代理部","02-2586-5859","台北市承德路三段210號地下一樓","勤業眾信聯合會計師事務所","張耿禧","謝建新","GEM","10F.,NO.35,Qiao'an St.,Zhonghe Dist.,New Taipei City 235, Taiwan (R.O.C.)","02-8245-3100","IR@gemservices.com","www.gemservices.com","王瑞萍","財務部協理","02-2248-0680","IR@gemservices.com","www.gemservices.com",
